 71 6311.735196 2.242E-31 3.869E-07.05430.054 1600.13010.840.000000       a      0       X      1                P  5P  5     d56664049221411 2 0     9.0   11.0,#,#,#,#,#,#,#,#,#,#,#
 71 6313.749619 3.992E-31 6.826E-07.05430.054 1598.11570.840.000000       a      0       X      1                P  5Q  4     d56664049221411 2 0     9.0    9.0,#,#,#,#,#,#,#,#,#,#,#
 71 6317.477256 7.058E-32 1.939E-07.05680.058 1574.54010.840.000000       a      0       X      1                P  3P  3     d56664049221411 2 0     5.0    7.0,#,#,#,#,#,#,#,#,#,#,#
 71 6319.562888 1.928E-31 5.248E-07.05680.058 1572.45450.840.000000       a      0       X      1                P  3Q  2     d56664049221411 2 0     5.0    5.0,#,#,#,#,#,#,#,#,#,#,#
 71 6323.302777 6.618E-32 1.454E-06.03230.036 2479.64680.780.000000       a      0       X      1                Q 25Q 25     d46664049221411 2 0    51.0   51.0,#,#,#,#,#,#,#,#,#,#,#
 71 6323.728571 1.197E-31 1.454E-06.03450.038 2340.87400.800.000000       a      0       X      1                Q 23Q 23     d56664049221411 2 0    47.0   47.0,#,#,#,#,#,#,#,#,#,#,#
 71 6324.115115 2.034E-31 1.453E-06.03680.039 2213.34780.800.000000       a      0       X      1                Q 21Q 21     d56664049221411 2 0    43.0   43.0,#,#,#,#,#,#,#,#,#,#,#
 71 6324.463566 3.243E-31 1.452E-06.03920.041 2097.08890.810.000000       a      0       X      1                Q 19Q 19     d56664049221411 2 0    39.0   39.0,#,#,#,#,#,#,#,#,#,#,#
 71 6324.774974 4.842E-31 1.450E-06.04160.042 1992.11650.810.000000       a      0       X      1                Q 17Q 17     d56664049221411 2 0    35.0   35.0,#,#,#,#,#,#,#,#,#,#,#
 71 6325.050281 6.749E-31 1.448E-06.04380.043 1898.44770.830.000000       a      0       X      1                Q 15Q 15     d56664049221411 2 0    31.0   31.0,#,#,#,#,#,#,#,#,#,#,#
